(Filename, System, Human) = (n,k,l,observed_overlap, baseline, i-measure, normalized_i-measure))
(D31009.APW19981111.1240, F, C) = (76, 7, 8, 1, 0.7368421052631579, 1.3571428571428572, 0.5)
(D31009.APW19981111.1240, F, G) = (76, 7, 11, 0, 1.013157894736842, 0.0, 0.0)
(D31009.APW19981111.1240, F, B) = (76, 7, 8, 2, 0.7368421052631579, 2.7142857142857144, 1.0)
(D31032.APW19981016.0209, E, G) = (146, 8, 10, 1, 0.547945205479452, 1.8250000000000002, 0.25312500000000004)
(D31032.APW19981016.0209, E, F) = (146, 8, 9, 2, 0.4931506849315068, 4.055555555555555, 0.5625)
(D31032.APW19981016.0209, E, D) = (146, 8, 9, 3, 0.4931506849315068, 6.083333333333334, 0.8437500000000001)
(D31032.APW19981016.0209, G, E) = (146, 10, 8, 1, 0.547945205479452, 1.8250000000000002, 0.25312500000000004)
(D31032.APW19981016.0209, G, F) = (146, 10, 9, 2, 0.6164383561643836, 3.2444444444444445, 0.45)
(D31032.APW19981016.0209, G, D) = (146, 10, 9, 4, 0.6164383561643836, 6.488888888888889, 0.9)
(D31032.APW19981016.0209, F, E) = (146, 9, 8, 2, 0.4931506849315068, 4.055555555555555, 0.5625)
(D31032.APW19981016.0209, F, G) = (146, 9, 10, 2, 0.6164383561643836, 3.2444444444444445, 0.45)
(D31032.APW19981016.0209, F, D) = (146, 9, 9, 4, 0.5547945205479452, 7.209876543209877, 1.0)
(D31032.APW19981016.0209, D, E) = (146, 9, 8, 3, 0.4931506849315068, 6.083333333333334, 0.8437500000000001)
(D31032.APW19981016.0209, D, G) = (146, 9, 10, 4, 0.6164383561643836, 6.488888888888889, 0.9)
(D31032.APW19981016.0209, D, F) = (146, 9, 9, 4, 0.5547945205479452, 7.209876543209877, 1.0)
(D30024.NYT19981104.0600, C, G) = (564, 7, 10, 0, 0.12411347517730496, 0.0, 0.0)
(D30024.NYT19981104.0600, C, D) = (564, 7, 7, 3, 0.08687943262411348, 34.53061224489796, 0.8571428571428572)
(D30024.NYT19981104.0600, C, A) = (564, 7, 6, 1, 0.07446808510638298, 13.428571428571429, 0.33333333333333337)
(D30024.NYT19981104.0600, G, C) = (564, 10, 7, 0, 0.12411347517730496, 0.0, 0.0)
(D30024.NYT19981104.0600, G, D) = (564, 10, 7, 1, 0.12411347517730496, 8.057142857142857, 0.2)
(D30024.NYT19981104.0600, G, A) = (564, 10, 6, 1, 0.10638297872340426, 9.4, 0.23333333333333334)
(D30024.NYT19981104.0600, D, C) = (564, 7, 7, 3, 0.08687943262411348, 34.53061224489796, 0.8571428571428572)
(D30024.NYT19981104.0600, D, G) = (564, 7, 10, 1, 0.12411347517730496, 8.057142857142857, 0.2)
(D30024.NYT19981104.0600, D, A) = (564, 7, 6, 3, 0.07446808510638298, 40.285714285714285, 1.0)
(D30024.NYT19981104.0600, A, C) = (564, 6, 7, 1, 0.07446808510638298, 13.428571428571429, 0.33333333333333337)
(D30024.NYT19981104.0600, A, G) = (564, 6, 10, 1, 0.10638297872340426, 9.4, 0.23333333333333334)
(D30024.NYT19981104.0600, A, D) = (564, 6, 7, 3, 0.07446808510638298, 40.285714285714285, 1.0)
(D30015.APW19981005.1082, E, B) = (357, 7, 10, 0, 0.19607843137254902, 0.0, 0.0)
(D30015.APW19981005.1082, E, H) = (357, 7, 10, 0, 0.19607843137254902, 0.0, 0.0)
(D30015.APW19981005.1082, E, A) = (357, 7, 9, 1, 0.17647058823529413, 5.666666666666666, 0.4761904761904761)
(D30015.APW19981005.1082, B, E) = (357, 10, 7, 0, 0.19607843137254902, 0.0, 0.0)
(D30015.APW19981005.1082, B, H) = (357, 10, 10, 1, 0.2801120448179272, 3.57, 0.3)
(D30015.APW19981005.1082, B, A) = (357, 10, 9, 3, 0.25210084033613445, 11.9, 1.0)
(D30015.APW19981005.1082, H, E) = (357, 10, 7, 0, 0.19607843137254902, 0.0, 0.0)
(D30015.APW19981005.1082, H, B) = (357, 10, 10, 1, 0.2801120448179272, 3.57, 0.3)
(D30015.APW19981005.1082, H, A) = (357, 10, 9, 0, 0.25210084033613445, 0.0, 0.0)
(D30015.APW19981005.1082, A, E) = (357, 9, 7, 1, 0.17647058823529413, 5.666666666666666, 0.4761904761904761)
(D30015.APW19981005.1082, A, B) = (357, 9, 10, 3, 0.25210084033613445, 11.9, 1.0)
(D30015.APW19981005.1082, A, H) = (357, 9, 10, 0, 0.25210084033613445, 0.0, 0.0)
(D31013.NYT19981114.0129, C, G) = (777, 8, 9, 4, 0.09266409266409266, 43.16666666666667, 1.0)
(D31013.NYT19981114.0129, C, D) = (777, 8, 7, 2, 0.07207207207207207, 27.75, 0.6428571428571428)
(D31013.NYT19981114.0129, C, H) = (777, 8, 9, 1, 0.09266409266409266, 10.791666666666668, 0.25)
(D31013.NYT19981114.0129, G, C) = (777, 9, 8, 4, 0.09266409266409266, 43.16666666666667, 1.0)
(D31013.NYT19981114.0129, G, D) = (777, 9, 7, 2, 0.08108108108108109, 24.666666666666664, 0.5714285714285713)
(D31013.NYT19981114.0129, G, H) = (777, 9, 9, 1, 0.10424710424710425, 9.592592592592593, 0.2222222222222222)
(D31013.NYT19981114.0129, D, C) = (777, 7, 8, 2, 0.07207207207207207, 27.75, 0.6428571428571428)
(D31013.NYT19981114.0129, D, G) = (777, 7, 9, 2, 0.08108108108108109, 24.666666666666664, 0.5714285714285713)
(D31013.NYT19981114.0129, D, H) = (777, 7, 9, 1, 0.08108108108108109, 12.333333333333332, 0.28571428571428564)
(D31013.NYT19981114.0129, H, C) = (777, 9, 8, 1, 0.09266409266409266, 10.791666666666668, 0.25)
(D31013.NYT19981114.0129, H, G) = (777, 9, 9, 1, 0.10424710424710425, 9.592592592592593, 0.2222222222222222)
(D31013.NYT19981114.0129, H, D) = (777, 9, 7, 1, 0.08108108108108109, 12.333333333333332, 0.28571428571428564)
(D31032.APW19981013.0282, E, G) = (259, 8, 9, 1, 0.277992277992278, 3.5972222222222223, 0.3888888888888889)
(D31032.APW19981013.0282, E, F) = (259, 8, 10, 0, 0.3088803088803089, 0.0, 0.0)
(D31032.APW19981013.0282, E, D) = (259, 8, 7, 2, 0.21621621621621623, 9.25, 1.0)
(D31032.APW19981013.0282, G, E) = (259, 9, 8, 1, 0.277992277992278, 3.5972222222222223, 0.3888888888888889)
(D31032.APW19981013.0282, G, F) = (259, 9, 10, 2, 0.3474903474903475, 5.7555555555555555, 0.6222222222222222)
(D31032.APW19981013.0282, G, D) = (259, 9, 7, 0, 0.24324324324324326, 0.0, 0.0)
(D31032.APW19981013.0282, F, E) = (259, 10, 8, 0, 0.3088803088803089, 0.0, 0.0)
(D31032.APW19981013.0282, F, G) = (259, 10, 9, 2, 0.3474903474903475, 5.7555555555555555, 0.6222222222222222)
(D31032.APW19981013.0282, F, D) = (259, 10, 7, 0, 0.2702702702702703, 0.0, 0.0)
(D31032.APW19981013.0282, D, E) = (259, 7, 8, 2, 0.21621621621621623, 9.25, 1.0)
(D31032.APW19981013.0282, D, G) = (259, 7, 9, 0, 0.24324324324324326, 0.0, 0.0)
(D31032.APW19981013.0282, D, F) = (259, 7, 10, 0, 0.2702702702702703, 0.0, 0.0)
(D31032.APW19981012.0522, E, G) = (59, 8, 9, 2, 1.2203389830508475, 1.6388888888888888, 0.44999999999999996)
(D31032.APW19981012.0522, E, F) = (59, 8, 9, 2, 1.2203389830508475, 1.6388888888888888, 0.44999999999999996)
(D31032.APW19981012.0522, E, D) = (59, 8, 10, 4, 1.3559322033898304, 2.95, 0.81)
(D31032.APW19981012.0522, G, E) = (59, 9, 8, 2, 1.2203389830508475, 1.6388888888888888, 0.44999999999999996)
(D31032.APW19981012.0522, G, F) = (59, 9, 9, 5, 1.3728813559322033, 3.6419753086419755, 1.0)
(D31032.APW19981012.0522, G, D) = (59, 9, 10, 4, 1.5254237288135593, 2.6222222222222222, 0.72)
(D31032.APW19981012.0522, F, E) = (59, 9, 8, 2, 1.2203389830508475, 1.6388888888888888, 0.44999999999999996)
(D31032.APW19981012.0522, F, G) = (59, 9, 9, 5, 1.3728813559322033, 3.6419753086419755, 1.0)
(D31032.APW19981012.0522, F, D) = (59, 9, 10, 3, 1.5254237288135593, 1.9666666666666668, 0.54)
(D31032.APW19981012.0522, D, E) = (59, 10, 8, 4, 1.3559322033898304, 2.95, 0.81)
(D31032.APW19981012.0522, D, G) = (59, 10, 9, 4, 1.5254237288135593, 2.6222222222222222, 0.72)
(D31032.APW19981012.0522, D, F) = (59, 10, 9, 3, 1.5254237288135593, 1.9666666666666668, 0.54)
(D30010.APW19981106.0273, B, D) = (81, 10, 9, 7, 1.1111111111111112, 6.3, 1.0)
(D30010.APW19981106.0273, B, H) = (81, 10, 10, 4, 1.2345679012345678, 3.24, 0.5142857142857143)
(D30010.APW19981106.0273, B, A) = (81, 10, 8, 3, 0.9876543209876543, 3.0375, 0.48214285714285715)
(D30010.APW19981106.0273, D, B) = (81, 9, 10, 7, 1.1111111111111112, 6.3, 1.0)
(D30010.APW19981106.0273, D, H) = (81, 9, 10, 4, 1.1111111111111112, 3.5999999999999996, 0.5714285714285714)
(D30010.APW19981106.0273, D, A) = (81, 9, 8, 1, 0.8888888888888888, 1.125, 0.17857142857142858)
(D30010.APW19981106.0273, H, B) = (81, 10, 10, 4, 1.2345679012345678, 3.24, 0.5142857142857143)
(D30010.APW19981106.0273, H, D) = (81, 10, 9, 4, 1.1111111111111112, 3.5999999999999996, 0.5714285714285714)
(D30010.APW19981106.0273, H, A) = (81, 10, 8, 4, 0.9876543209876543, 4.05, 0.6428571428571428)
(D30010.APW19981106.0273, A, B) = (81, 8, 10, 3, 0.9876543209876543, 3.0375, 0.48214285714285715)
(D30010.APW19981106.0273, A, D) = (81, 8, 9, 1, 0.8888888888888888, 1.125, 0.17857142857142858)
(D30010.APW19981106.0273, A, H) = (81, 8, 10, 4, 0.9876543209876543, 4.05, 0.6428571428571428)
(D30051.APW19981116.0525, B, F) = (237, 8, 8, 3, 0.270042194092827, 11.109375000000002, 1.0)
(D30051.APW19981116.0525, B, D) = (237, 8, 8, 3, 0.270042194092827, 11.109375000000002, 1.0)
(D30051.APW19981116.0525, B, H) = (237, 8, 8, 1, 0.270042194092827, 3.7031250000000004, 0.3333333333333333)
(D30051.APW19981116.0525, F, B) = (237, 8, 8, 3, 0.270042194092827, 11.109375000000002, 1.0)
(D30051.APW19981116.0525, F, D) = (237, 8, 8, 1, 0.270042194092827, 3.7031250000000004, 0.3333333333333333)
(D30051.APW19981116.0525, F, H) = (237, 8, 8, 2, 0.270042194092827, 7.406250000000001, 0.6666666666666666)
(D30051.APW19981116.0525, D, B) = (237, 8, 8, 3, 0.270042194092827, 11.109375000000002, 1.0)
(D30051.APW19981116.0525, D, F) = (237, 8, 8, 1, 0.270042194092827, 3.7031250000000004, 0.3333333333333333)
(D30051.APW19981116.0525, D, H) = (237, 8, 8, 3, 0.270042194092827, 11.109375000000002, 1.0)
(D30051.APW19981116.0525, H, B) = (237, 8, 8, 1, 0.270042194092827, 3.7031250000000004, 0.3333333333333333)
(D30051.APW19981116.0525, H, F) = (237, 8, 8, 2, 0.270042194092827, 7.406250000000001, 0.6666666666666666)
(D30051.APW19981116.0525, H, D) = (237, 8, 8, 3, 0.270042194092827, 11.109375000000002, 1.0)
(D31038.APW19981120.0887, E, G) = (83, 8, 11, 5, 1.0602409638554218, 4.715909090909091, 0.8181818181818182)
(D31038.APW19981120.0887, E, D) = (83, 8, 9, 5, 0.8674698795180723, 5.763888888888888, 1.0)
(D31038.APW19981120.0887, E, H) = (83, 8, 9, 3, 0.8674698795180723, 3.4583333333333335, 0.6000000000000001)
(D31038.APW19981120.0887, G, E) = (83, 11, 8, 5, 1.0602409638554218, 4.715909090909091, 0.8181818181818182)
(D31038.APW19981120.0887, G, D) = (83, 11, 9, 4, 1.1927710843373494, 3.353535353535354, 0.5818181818181819)
(D31038.APW19981120.0887, G, H) = (83, 11, 9, 4, 1.1927710843373494, 3.353535353535354, 0.5818181818181819)
(D31038.APW19981120.0887, D, E) = (83, 9, 8, 5, 0.8674698795180723, 5.763888888888888, 1.0)
(D31038.APW19981120.0887, D, G) = (83, 9, 11, 4, 1.1927710843373494, 3.353535353535354, 0.5818181818181819)
(D31038.APW19981120.0887, D, H) = (83, 9, 9, 2, 0.9759036144578314, 2.0493827160493825, 0.35555555555555557)
(D31038.APW19981120.0887, H, E) = (83, 9, 8, 3, 0.8674698795180723, 3.4583333333333335, 0.6000000000000001)
(D31038.APW19981120.0887, H, G) = (83, 9, 11, 4, 1.1927710843373494, 3.353535353535354, 0.5818181818181819)
(D31038.APW19981120.0887, H, D) = (83, 9, 9, 2, 0.9759036144578314, 2.0493827160493825, 0.35555555555555557)
(D30048.NYT19981020.0380, C, G) = (351, 7, 10, 0, 0.19943019943019943, 0.0, 0.0)
(D30048.NYT19981020.0380, C, B) = (351, 7, 8, 3, 0.15954415954415954, 18.80357142857143, 1.0)
(D30048.NYT19981020.0380, C, H) = (351, 7, 8, 1, 0.15954415954415954, 6.267857142857143, 0.3333333333333333)
(D30048.NYT19981020.0380, G, C) = (351, 10, 7, 0, 0.19943019943019943, 0.0, 0.0)
(D30048.NYT19981020.0380, G, B) = (351, 10, 8, 0, 0.22792022792022792, 0.0, 0.0)
(D30048.NYT19981020.0380, G, H) = (351, 10, 8, 2, 0.22792022792022792, 8.775, 0.4666666666666666)
(D30048.NYT19981020.0380, B, C) = (351, 8, 7, 3, 0.15954415954415954, 18.80357142857143, 1.0)
(D30048.NYT19981020.0380, B, G) = (351, 8, 10, 0, 0.22792022792022792, 0.0, 0.0)
(D30048.NYT19981020.0380, B, H) = (351, 8, 8, 0, 0.18233618233618235, 0.0, 0.0)
(D30048.NYT19981020.0380, H, C) = (351, 8, 7, 1, 0.15954415954415954, 6.267857142857143, 0.3333333333333333)
(D30048.NYT19981020.0380, H, G) = (351, 8, 10, 2, 0.22792022792022792, 8.775, 0.4666666666666666)
(D30048.NYT19981020.0380, H, B) = (351, 8, 8, 0, 0.18233618233618235, 0.0, 0.0)
(D30051.APW19981129.0969, B, F) = (155, 9, 9, 4, 0.5225806451612903, 7.654320987654321, 0.888888888888889)
(D30051.APW19981129.0969, B, D) = (155, 9, 8, 4, 0.4645161290322581, 8.61111111111111, 1.0)
(D30051.APW19981129.0969, B, H) = (155, 9, 9, 3, 0.5225806451612903, 5.7407407407407405, 0.6666666666666666)
(D30051.APW19981129.0969, F, B) = (155, 9, 9, 4, 0.5225806451612903, 7.654320987654321, 0.888888888888889)
(D30051.APW19981129.0969, F, D) = (155, 9, 8, 4, 0.4645161290322581, 8.61111111111111, 1.0)
(D30051.APW19981129.0969, F, H) = (155, 9, 9, 3, 0.5225806451612903, 5.7407407407407405, 0.6666666666666666)
(D30051.APW19981129.0969, D, B) = (155, 8, 9, 4, 0.4645161290322581, 8.61111111111111, 1.0)
(D30051.APW19981129.0969, D, F) = (155, 8, 9, 4, 0.4645161290322581, 8.61111111111111, 1.0)
(D30051.APW19981129.0969, D, H) = (155, 8, 9, 3, 0.4645161290322581, 6.458333333333333, 0.75)
(D30051.APW19981129.0969, H, B) = (155, 9, 9, 3, 0.5225806451612903, 5.7407407407407405, 0.6666666666666666)
(D30051.APW19981129.0969, H, F) = (155, 9, 9, 3, 0.5225806451612903, 5.7407407407407405, 0.6666666666666666)
(D30051.APW19981129.0969, H, D) = (155, 9, 8, 3, 0.4645161290322581, 6.458333333333333, 0.75)
(D30042.APW19981209.1444, C, B) = (145, 8, 7, 3, 0.38620689655172413, 7.767857142857143, 0.5625000000000001)
(D30042.APW19981209.1444, C, F) = (145, 8, 9, 2, 0.496551724137931, 4.027777777777778, 0.2916666666666667)
(D30042.APW19981209.1444, C, D) = (145, 8, 6, 1, 0.3310344827586207, 3.0208333333333335, 0.21875000000000003)
(D30042.APW19981209.1444, B, C) = (145, 7, 8, 3, 0.38620689655172413, 7.767857142857143, 0.5625000000000001)
(D30042.APW19981209.1444, B, F) = (145, 7, 9, 3, 0.43448275862068964, 6.904761904761905, 0.5000000000000001)
(D30042.APW19981209.1444, B, D) = (145, 7, 6, 4, 0.2896551724137931, 13.809523809523808, 1.0)
(D30042.APW19981209.1444, F, C) = (145, 9, 8, 2, 0.496551724137931, 4.027777777777778, 0.2916666666666667)
(D30042.APW19981209.1444, F, B) = (145, 9, 7, 3, 0.43448275862068964, 6.904761904761905, 0.5000000000000001)
(D30042.APW19981209.1444, F, D) = (145, 9, 6, 2, 0.3724137931034483, 5.37037037037037, 0.3888888888888889)
(D30042.APW19981209.1444, D, C) = (145, 6, 8, 1, 0.3310344827586207, 3.0208333333333335, 0.21875000000000003)
(D30042.APW19981209.1444, D, B) = (145, 6, 7, 4, 0.2896551724137931, 13.809523809523808, 1.0)
(D30042.APW19981209.1444, D, F) = (145, 6, 9, 2, 0.3724137931034483, 5.37037037037037, 0.3888888888888889)
(D31026.NYT19981017.0052, E, C) = (242, 9, 7, 3, 0.2603305785123967, 11.523809523809524, 1.0)
(D31026.NYT19981017.0052, E, F) = (242, 9, 10, 4, 0.371900826446281, 10.755555555555556, 0.9333333333333335)
(D31026.NYT19981017.0052, E, H) = (242, 9, 10, 1, 0.371900826446281, 2.688888888888889, 0.23333333333333336)
(D31026.NYT19981017.0052, C, E) = (242, 7, 9, 3, 0.2603305785123967, 11.523809523809524, 1.0)
(D31026.NYT19981017.0052, C, F) = (242, 7, 10, 3, 0.2892561983471074, 10.371428571428572, 0.9)
(D31026.NYT19981017.0052, C, H) = (242, 7, 10, 1, 0.2892561983471074, 3.4571428571428573, 0.3)
(D31026.NYT19981017.0052, F, E) = (242, 10, 9, 4, 0.371900826446281, 10.755555555555556, 0.9333333333333335)
(D31026.NYT19981017.0052, F, C) = (242, 10, 7, 3, 0.2892561983471074, 10.371428571428572, 0.9)
(D31026.NYT19981017.0052, F, H) = (242, 10, 10, 3, 0.4132231404958678, 7.26, 0.63)
(D31026.NYT19981017.0052, H, E) = (242, 10, 9, 1, 0.371900826446281, 2.688888888888889, 0.23333333333333336)
(D31026.NYT19981017.0052, H, C) = (242, 10, 7, 1, 0.2892561983471074, 3.4571428571428573, 0.3)
(D31026.NYT19981017.0052, H, F) = (242, 10, 10, 3, 0.4132231404958678, 7.26, 0.63)
(D30048.APW19981019.0550, C, G) = (205, 9, 10, 3, 0.43902439024390244, 6.833333333333333, 1.0)
(D30048.APW19981019.0550, C, B) = (205, 9, 8, 0, 0.35121951219512193, 0.0, 0.0)
(D30048.APW19981019.0550, C, H) = (205, 9, 10, 1, 0.43902439024390244, 2.2777777777777777, 0.3333333333333333)
(D30048.APW19981019.0550, G, C) = (205, 10, 9, 3, 0.43902439024390244, 6.833333333333333, 1.0)
(D30048.APW19981019.0550, G, B) = (205, 10, 8, 0, 0.3902439024390244, 0.0, 0.0)
(D30048.APW19981019.0550, G, H) = (205, 10, 10, 1, 0.4878048780487805, 2.0500000000000003, 0.30000000000000004)
(D30048.APW19981019.0550, B, C) = (205, 8, 9, 0, 0.35121951219512193, 0.0, 0.0)
(D30048.APW19981019.0550, B, G) = (205, 8, 10, 0, 0.3902439024390244, 0.0, 0.0)
(D30048.APW19981019.0550, B, H) = (205, 8, 10, 1, 0.3902439024390244, 2.5625, 0.375)
(D30048.APW19981019.0550, H, C) = (205, 10, 9, 1, 0.43902439024390244, 2.2777777777777777, 0.3333333333333333)
(D30048.APW19981019.0550, H, G) = (205, 10, 10, 1, 0.4878048780487805, 2.0500000000000003, 0.30000000000000004)
(D30048.APW19981019.0550, H, B) = (205, 10, 8, 1, 0.3902439024390244, 2.5625, 0.375)
(D30010.APW19981108.0188, B, D) = (205, 8, 8, 5, 0.3121951219512195, 16.015625, 0.9374999999999999)
(D30010.APW19981108.0188, B, H) = (205, 8, 9, 6, 0.35121951219512193, 17.083333333333336, 1.0)
(D30010.APW19981108.0188, B, A) = (205, 8, 7, 4, 0.2731707317073171, 14.642857142857142, 0.857142857142857)
(D30010.APW19981108.0188, D, B) = (205, 8, 8, 5, 0.3121951219512195, 16.015625, 0.9374999999999999)
(D30010.APW19981108.0188, D, H) = (205, 8, 9, 3, 0.35121951219512193, 8.541666666666668, 0.5)
(D30010.APW19981108.0188, D, A) = (205, 8, 7, 4, 0.2731707317073171, 14.642857142857142, 0.857142857142857)
(D30010.APW19981108.0188, H, B) = (205, 9, 8, 6, 0.35121951219512193, 17.083333333333336, 1.0)
(D30010.APW19981108.0188, H, D) = (205, 9, 8, 3, 0.35121951219512193, 8.541666666666668, 0.5)
(D30010.APW19981108.0188, H, A) = (205, 9, 7, 4, 0.3073170731707317, 13.015873015873016, 0.7619047619047618)
(D30010.APW19981108.0188, A, B) = (205, 7, 8, 4, 0.2731707317073171, 14.642857142857142, 0.857142857142857)
(D30010.APW19981108.0188, A, D) = (205, 7, 8, 4, 0.2731707317073171, 14.642857142857142, 0.857142857142857)
(D30010.APW19981108.0188, A, H) = (205, 7, 9, 4, 0.3073170731707317, 13.015873015873016, 0.7619047619047618)
(D31050.APW19981224.0149, E, G) = (248, 9, 9, 4, 0.32661290322580644, 12.246913580246915, 1.0)
(D31050.APW19981224.0149, E, F) = (248, 9, 7, 1, 0.2540322580645161, 3.9365079365079367, 0.3214285714285714)
(D31050.APW19981224.0149, E, H) = (248, 9, 10, 3, 0.3629032258064516, 8.266666666666666, 0.6749999999999998)
(D31050.APW19981224.0149, G, E) = (248, 9, 9, 4, 0.32661290322580644, 12.246913580246915, 1.0)
(D31050.APW19981224.0149, G, F) = (248, 9, 7, 1, 0.2540322580645161, 3.9365079365079367, 0.3214285714285714)
(D31050.APW19981224.0149, G, H) = (248, 9, 10, 3, 0.3629032258064516, 8.266666666666666, 0.6749999999999998)
(D31050.APW19981224.0149, F, E) = (248, 7, 9, 1, 0.2540322580645161, 3.9365079365079367, 0.3214285714285714)
(D31050.APW19981224.0149, F, G) = (248, 7, 9, 1, 0.2540322580645161, 3.9365079365079367, 0.3214285714285714)
(D31050.APW19981224.0149, F, H) = (248, 7, 10, 1, 0.28225806451612906, 3.5428571428571427, 0.28928571428571426)
(D31050.APW19981224.0149, H, E) = (248, 10, 9, 3, 0.3629032258064516, 8.266666666666666, 0.6749999999999998)
(D31050.APW19981224.0149, H, G) = (248, 10, 9, 3, 0.3629032258064516, 8.266666666666666, 0.6749999999999998)
(D31050.APW19981224.0149, H, F) = (248, 10, 7, 1, 0.28225806451612906, 3.5428571428571427, 0.28928571428571426)
(D30026.NYT19981122.0163, C, D) = (432, 7, 10, 3, 0.16203703703703703, 18.514285714285716, 0.7999999999999999)
(D30026.NYT19981122.0163, C, H) = (432, 7, 10, 2, 0.16203703703703703, 12.342857142857143, 0.5333333333333333)
(D30026.NYT19981122.0163, C, A) = (432, 7, 8, 3, 0.12962962962962962, 23.142857142857146, 1.0)
(D30026.NYT19981122.0163, D, C) = (432, 10, 7, 3, 0.16203703703703703, 18.514285714285716, 0.7999999999999999)
(D30026.NYT19981122.0163, D, H) = (432, 10, 10, 2, 0.23148148148148148, 8.64, 0.3733333333333333)
(D30026.NYT19981122.0163, D, A) = (432, 10, 8, 2, 0.18518518518518517, 10.8, 0.4666666666666666)
(D30026.NYT19981122.0163, H, C) = (432, 10, 7, 2, 0.16203703703703703, 12.342857142857143, 0.5333333333333333)
(D30026.NYT19981122.0163, H, D) = (432, 10, 10, 2, 0.23148148148148148, 8.64, 0.3733333333333333)
(D30026.NYT19981122.0163, H, A) = (432, 10, 8, 1, 0.18518518518518517, 5.4, 0.2333333333333333)
(D30026.NYT19981122.0163, A, C) = (432, 8, 7, 3, 0.12962962962962962, 23.142857142857146, 1.0)
(D30026.NYT19981122.0163, A, D) = (432, 8, 10, 2, 0.18518518518518517, 10.8, 0.4666666666666666)
(D30026.NYT19981122.0163, A, H) = (432, 8, 10, 1, 0.18518518518518517, 5.4, 0.2333333333333333)
(D30031.NYT19981206.0178, E, F) = (245, 7, 10, 3, 0.2857142857142857, 10.5, 0.4)
(D30031.NYT19981206.0178, E, D) = (245, 7, 9, 1, 0.2571428571428571, 3.8888888888888893, 0.14814814814814817)
(D30031.NYT19981206.0178, E, A) = (245, 7, 8, 6, 0.22857142857142856, 26.25, 1.0)
(D30031.NYT19981206.0178, F, E) = (245, 10, 7, 3, 0.2857142857142857, 10.5, 0.4)
(D30031.NYT19981206.0178, F, D) = (245, 10, 9, 4, 0.3673469387755102, 10.888888888888888, 0.41481481481481475)
(D30031.NYT19981206.0178, F, A) = (245, 10, 8, 4, 0.32653061224489793, 12.250000000000002, 0.46666666666666673)
(D30031.NYT19981206.0178, D, E) = (245, 9, 7, 1, 0.2571428571428571, 3.8888888888888893, 0.14814814814814817)
(D30031.NYT19981206.0178, D, F) = (245, 9, 10, 4, 0.3673469387755102, 10.888888888888888, 0.41481481481481475)
(D30031.NYT19981206.0178, D, A) = (245, 9, 8, 2, 0.2938775510204082, 6.805555555555555, 0.25925925925925924)
(D30031.NYT19981206.0178, A, E) = (245, 8, 7, 6, 0.22857142857142856, 26.25, 1.0)
(D30031.NYT19981206.0178, A, F) = (245, 8, 10, 4, 0.32653061224489793, 12.250000000000002, 0.46666666666666673)
(D30031.NYT19981206.0178, A, D) = (245, 8, 9, 2, 0.2938775510204082, 6.805555555555555, 0.25925925925925924)
(D30047.NYT19981120.0427, C, B) = (206, 8, 8, 1, 0.3106796116504854, 3.2187500000000004, 0.43750000000000006)
(D30047.NYT19981120.0427, C, F) = (206, 8, 8, 0, 0.3106796116504854, 0.0, 0.0)
